App id,Review id,Sentence id,Sentence content,Feature (Positive),Feature (Neutral),Feature (Negative),Feature (All Annotated)
B005ZXWMUS,A3OGSMUJTCC9MY,6,I still ended up getting a faster modem.,,,,
B005ZXWMUS,A3OGSMUJTCC9MY,7,"I have no problem with Amazon, however.",,,,
B005ZXWMUS,A3OGSMUJTCC9MY,8,They are great.,,,,
B005ZXWMUS,A27B9V8LUVHPBZ,1,"Love it, love it, love it....",,,,
B005ZXWMUS,A27B9V8LUVHPBZ,2,I put this app on my Kindle Fire and have been enjoying it ever since.,,,,
B005ZXWMUS,A27B9V8LUVHPBZ,3,If you are familiar with Netflix then think &#34;Netflix portable&#34;.,,,,
B005ZXWMUS,A27B9V8LUVHPBZ,4,I bought a cheap set of earphones with a 3' cord and now I can walk around anywhere my WiFi reaches while watching what I choose.This added a whole new dimension to my Kindle Fire.,,watching what I choose,,watching what I choose
B005ZXWMUS,A3BRIXS6OR4DUM,1,its great app its very useful you can watch your favorite movies and TV shows at your disposal its something the whole family can use,watch your favorite movies;watch TV shows,,,watch your favorite movies;watch TV shows
B005ZXWMUS,A3QENYVRCFQIG9,1,It is cheaper than Netflix and hey... you get free shipping on most of the things you buy!,,,,
B005ZXWMUS,A3QENYVRCFQIG9,2,"I used to have both, but I found that both services have about the same movies.",,movies,,movies
B005ZXWMUS,APLZM7TOOWS88,1,It works great.,,,,
B005ZXWMUS,APLZM7TOOWS88,2,It keeps my kids happy while I work.,,,,
B005ZXWMUS,APLZM7TOOWS88,3,Very little loading time and great picture,loading time;picture,,,loading time;picture
B005ZXWMUS,ARJTM6JVID1EI,1,I am using this app on my kindle fire.,,,,
B005ZXWMUS,ARJTM6JVID1EI,2,The only issue I am having is the audio is a little off from the video.,,video,audio,video;audio
B005ZXWMUS,ARJTM6JVID1EI,3,"By off, I mean only by seconds.",,,,
B005ZXWMUS,ARJTM6JVID1EI,4,"Picture quality is great, and I am not having the issue with the border staying on the screen.",Picture,,,Picture
B005ZXWMUS,ARJTM6JVID1EI,5,Over all I am very pleased.,,,,
B005ZXWMUS,A3PKKGGUZTCPK6,1,"Almost all of the movie and t.v. show options for the adults like me with an array of action, suspense, and at rare occasions the horror movie fix option is always there, too.",,movie options;t.v. show options;horror movie fix option,,movie options;t.v. show options;horror movie fix option
B005ZXWMUS,A3PKKGGUZTCPK6,2,What the best part is the customer ratings that a video store never was able to provide as well as the Netflix option to rate movies and then have recommended films and shows for the future entertainment.,customer ratings;video store;rate movies;recommended films;recommended shows,,,customer ratings;video store;rate movies;recommended films;recommended shows
B005ZXWMUS,A3PKKGGUZTCPK6,3,Also there are plenty of children's movies and programs except with my disappointment no Star Wars materials.,,children's movies;programs,,children's movies;programs
B005ZXWMUS,A3PKKGGUZTCPK6,4,"Overall, the best area now that will give the best deals for t.v. and movies.",t.v.;movies,,,t.v.;movies
B005ZXWMUS,ATZOAE035711V,1,For 8.00 dollars a month it is not a bad deal.,,,,
B005ZXWMUS,ATZOAE035711V,2,Plays well on the Kindle Fire and will probably do even better on the newer Kindle Fire soon to be released.,,,,
B005ZXWMUS,ASOK6X7HSN7S9,1,What an amazing deal.,,,,
B005ZXWMUS,ASOK6X7HSN7S9,2,May go ahead and STOP my cable and just use neflix.,,,,
B005ZXWMUS,ASOK6X7HSN7S9,3,"Great selection, and easy to stream to ALL my machines",stream to ALL my machines,,,stream to ALL my machines
B005ZXWMUS,A31B8KKZBZQF0,1,what's not to like?,,,,
B005ZXWMUS,A31B8KKZBZQF0,2,It's netflix.It's super awesome and is better than cable.,,,,
B005ZXWMUS,A31B8KKZBZQF0,3,"seriously, what's not to like dude?",,,,
B005ZXWMUS,A37CD4K90BFWWA,1,the people who said it is really bad are wrong.,,,,
B005ZXWMUS,A37CD4K90BFWWA,2,although there are some bugs it is still great!,,,,
B005ZXWMUS,A37CD4K90BFWWA,3,you should get this!,,,,
B005ZXWMUS,A3TI5XXBS8TTXT,1,Has alot of great shows!,shows,,,shows
B005ZXWMUS,A3TI5XXBS8TTXT,2,"full seasonsgood genres, I would give 5 stars exceptthey are a little behind on getting some of the latest seasons",,full seasonsgood genres;getting some of the latest seasons,,full seasonsgood genres;getting some of the latest seasons
B005ZXWMUS,A3FB12W2UXTNIC,1,Now I can watch my favorite shows on the run as long as I have WiFi minor issues with picture at times might be operator error,,watch my favorite shows,,watch my favorite shows
B005ZXWMUS,A2JTIZ5Y3AK32K,1,I love all the options you have to pick from!,,,,
B005ZXWMUS,A2JTIZ5Y3AK32K,2,Great for the entire Family at home and vacation.,,,,
B005ZXWMUS,A2O8W12ETN43M9,1,To me a free trial does NOT involve my credit card.,,,,
B005ZXWMUS,A2O8W12ETN43M9,2,A free trial means that I try it for free and if I like it I THEN provide my credit card.,,free trial,,free trial
B005ZXWMUS,A1TEQIPQPQ3AFL,1,I'm enjoying all the excellent series that Netflix has and the time saved by eliminating commercials or browsing thru the TV schedule.,,,,
B005ZXWMUS,AJNP5Z9D6COPX,1,"I only wanted this App on my phone to check my account, etc.",,check my account,,check my account
B005ZXWMUS,AJNP5Z9D6COPX,2,"I did not want a free trial, as I already have an account and do no streaming, just DVD's.",,free trial;have an account;streaming,,free trial;have an account;streaming
B005ZXWMUS,AJNP5Z9D6COPX,3,Now I can't get a response from Netflix and will probably be paying double for something I don't even use.,,,,
B005ZXWMUS,A2P0HZODELPTYT,1,i always go on Netflix and watch tv shows and movies sometimes it buffers but i still LOVE IT SO MUCH&#60;3,watch tv shows;watch movies,,,watch tv shows;watch movies
B005ZXWMUS,A74ODRAATY0AC,1,Works as it should.,,,,
B005ZXWMUS,A74ODRAATY0AC,2,Allows to add and delete streaming movies and shows to list.,,add streaming movies;delete streaming movies;shows to list,,add streaming movies;delete streaming movies;shows to list
B005ZXWMUS,A74ODRAATY0AC,3,No complaints as of yet.,,,,
B005ZXWMUS,AXLKB3HQ075MP,1,Works great if you have a netflix account.,,netflix account,,netflix account
B005ZXWMUS,AXLKB3HQ075MP,2,Quality is what it should be & you need it(the app)to play shows from netflix.,,play shows,,play shows
B005ZXWMUS,A1V60OEZD58RPJ,1,works on android 2.2 with out issues.,,,,
B005ZXWMUS,A1V60OEZD58RPJ,2,The app is trying to talk with my smart TV.,,,,
B005ZXWMUS,A1V60OEZD58RPJ,3,If I did not have it on the TV allready I would have tried it out.,,,,
B005ZXWMUS,APNQTNKIQE74B,1,I am unfamiliar with how to use this app and what it offers and instructions on how ti activeate it.,,activeate,,activeate
B005ZXWMUS,ARBD16KG1TA6J,1,"Okay so I was wantin to get Netflix on my kindle fire cause I have it on my desktop,laptop, Wii, and playstation 3 but half of the review say the video lags and sound quilty is horrible and all that but I'm gonna get it and try it cause ive read if you have an updated kindle fire and charter Internet it works just fine which I have both so I will give this another review after having it a while.",,video;sound,,video;sound
B005ZXWMUS,AI5P65GABIWXT,1,Very convenient can use it on my kindleEnjoy the tv series options .,tv series options,,,tv series options
B005ZXWMUS,AI5P65GABIWXT,2,I can watch what I want to while others are watching what they want,,watch what I want,,watch what I want
B005ZXWMUS,A1N10ZN3IQUA6E,1,"Particularly for the HD Kindle, this is like having a movie theater right in the palm of your hands.",,,,
B005ZXWMUS,A1N10ZN3IQUA6E,2,"Less clunky than a a laptop, easy, convenient, and looks and sounds great!",,,,
B005ZXWMUS,A1N10ZN3IQUA6E,3,YOU NEED THIS for your Kindle!,,,,
B005ZXWMUS,A2KIULVQE2TI8O,1,"Every once in a while, I have issues getting this to load on my kindle; shutting it down and restarting does not fix the problem.",,load;shutting it down;restarting,,load;shutting it down;restarting
B005ZXWMUS,A2KIULVQE2TI8O,2,Frustrating because I'm paying for the subscription to Netflix.,,,,
B005ZXWMUS,A2T6U7CXE46L,1,I love netflix.,,,,
B005ZXWMUS,A2T6U7CXE46L,2,I love that I can stream movies and certain tv shows when I feel like watching them.,stream movies;stream certain tv shows,watching,,stream movies;stream certain tv shows;watching
B005ZXWMUS,A2T6U7CXE46L,3,Or catching up on tv shows that I haven't been able to watch.,,catching up on tv shows;watch,,catching up on tv shows;watch
B005ZXWMUS,A2T6U7CXE46L,4,The netflix app is fantastic on my kindle and I have NO complaints with it.,,,,
B005ZXWMUS,A3ON3A07AFP6JZ,1,I have a kindle fire HD and I didn't want to buy or rent any movies from prime... so they finally have it for kindle.,,,,
B005ZXWMUS,A3ON3A07AFP6JZ,2,Sometimes the picture it's all the clear but I really like Netflix app!!,,picture,,picture
B005ZXWMUS,A3Z85R4QXDGLW,1,"i tryed  and tryed to get my app store to work and all needed to do is put the right password for my amzon account and presto, the download worked.",,,,
B005ZXWMUS,AL0E1H0L01AXZ,1,When I first bought the original kindle fire this app wasn't too good.,,,,
B005ZXWMUS,AL0E1H0L01AXZ,2,but now I love it!,,,,
B005ZXWMUS,AL0E1H0L01AXZ,3,Anytime i want to catch a breather from my work on campus I pull out my kindle and watch a few tv shows or a movie.,,watch a few tv shows;watch a movie,,watch a few tv shows;watch a movie
B005ZXWMUS,A2G51SAI4SDOEK,1,I think this app is cool because u get to pick a favorote T.V show.,get to pick a favorote T.V show,,,get to pick a favorote T.V show
B005ZXWMUS,A2G51SAI4SDOEK,2,and watch it.,,watch,,watch
B005ZXWMUS,A2G51SAI4SDOEK,3,ti's is so cool to have this app,,,,
B005ZXWMUS,ACZVQGT0WUBKZ,1,Definitely happy I'm able to watch Netflix on my Kindle Fire!,watch Netflix,,,watch Netflix
B005ZXWMUS,ACZVQGT0WUBKZ,2,Love it so much and would recommend it to anyone.,,,,
B005ZXWMUS,AFI0FP51YPIWL,1,Netflix is wat i recommend to all the movie lovers out there  i watch movies on Netflix every day with the best picture quality ever,watch movies;picture,,,watch movies;picture
B005ZXWMUS,AA2W0MZOPO9H6,1,Handy application on my Android.,,,,
B005ZXWMUS,AA2W0MZOPO9H6,2,I can choose my evening movies while away from my TV.,,choose my evening movies,,choose my evening movies
B005ZXWMUS,AA2W0MZOPO9H6,3,It is convient and pracitical.,,,,
B005ZXWMUS,AAP67UVV2T3LN,1,"If you have a Netflix account, you've gotta get this app, It is free, and you can watch whatever Netflix offers wherever you happen to be.",,watch whatever Netflix offers,,watch whatever Netflix offers
B005ZXWMUS,A1KIY1SP7E8TME,1,Netflix just updated on my Kindle Fire.,,updated,,updated
B005ZXWMUS,A1KIY1SP7E8TME,2,They embedded a volume bar into the app which is a nice upgrade.,volume bar;upgrade,,,volume bar;upgrade
B005ZXWMUS,A1KIY1SP7E8TME,3,However the video and audio are still choppy.,,,video;audio,video;audio
B005ZXWMUS,A1KIY1SP7E8TME,4,i would have fixed that before making embedded volume a priority.,,embedded volume,,embedded volume
B005ZXWMUS,A2H00SPDEWEK1,1,"Newer releases sooner, to long between blu-ray release and streaming.",,streaming,,streaming
B005ZXWMUS,A2H00SPDEWEK1,2,Should be able to stream and not wait two to three years.,,stream,,stream
B005ZXWMUS,AJZGIEVM11GUV,1,"I spend a lot of time watching movies or old tv shows, so any type of movie/tv app rocks for me.",,watching movies;watching old tv shows,,watching movies;watching old tv shows
B005ZXWMUS,AJZGIEVM11GUV,2,Netflix has been the old standby and got me through quite awhile of basic cable and spent many hours of watching Dr. Who.,,,,
B005ZXWMUS,AJZGIEVM11GUV,3,"The price of Netflix is still quite reasonable and I can use the Netflix app on my Kindle Fire HD, my Laptop (not so good with crappy speakers - but will work in pinch), my husbands computer, or my husband one a new DVD player with surround sound that came with Netflix installed (haven't tried that yet)  As far as the Kindle app goes it works great",,,,
B005ZXWMUS,A3G2D8UYJ9UBXA,1,"Excellent, very easy to find what you want and I think the &#34;films like ......&#34; that shows movies or programmes similar to the ones you've watched is a great idea.",find what you want;shows movies;programmes;films,,,find what you want;shows movies;programmes;films
B005ZXWMUS,ACHUQT1CM8IGE,1,I am not a TV fan.,,,,
B005ZXWMUS,ACHUQT1CM8IGE,2,Nor do I own a Boob tube (tv).,,,,
B005ZXWMUS,ACHUQT1CM8IGE,3,It's a time waster.,,,,
B005ZXWMUS,ACHUQT1CM8IGE,4,Netflix is The Best!,,,,
B005ZXWMUS,A13NKHSU19SAMC,1,By this time I would have thought Netfix would have created a more robust app for viewing their content.,,viewing their content,,viewing their content
B005ZXWMUS,A13NKHSU19SAMC,2,It's look and feel is very basic.,,,,
B005ZXWMUS,A13NKHSU19SAMC,3,What I dont like is that I cant update my DVD queue from the mobile app.,,,update my DVD queue,update my DVD queue
B005ZXWMUS,A13NKHSU19SAMC,4,"I llike the new profile management, but I it needs to be expanded to provide better parental controls.",profile management,parental controls,,profile management;parental controls
B005ZXWMUS,A13NKHSU19SAMC,5,The best thing about this is that it's free.,,,,
B005ZXWMUS,A3KKOMHTA6020F,1,This app fulfills every promise it makes and has a convenient user interface that is similar to the actual Netflix website.,user interface,,,user interface
B005ZXWMUS,A3KKOMHTA6020F,2,I can count on one hand how many times it has had to buffer even though many other apps on the Kindle move slowly.,,buffer,,buffer
B005ZXWMUS,A39RW5VS3H1IQ8,1,I rated netflix with 3 stars!!,,,,
B005ZXWMUS,A39RW5VS3H1IQ8,2,They do not put enough new movies as often as I would like.,,new movies,,new movies
B005ZXWMUS,A39RW5VS3H1IQ8,3,To many older movies all the time.,,,older movies,older movies
B005ZXWMUS,A39RW5VS3H1IQ8,4,I do love the price and the TV show selections.,TV show selections,,,TV show selections
B005ZXWMUS,A2LAR0255RB4L3,1,"Yeah again, only was able to watch on computer so now it awesome to catch my shows elsewhere as long as i can connect",catch my shows,,,catch my shows
B005ZXWMUS,AZGPZZHAV89SL,1,"Works well, no glitches so far.",,,,
B005ZXWMUS,AZGPZZHAV89SL,2,User friendly app that loads quickly and well and is easy to navigate and find what you need.,loads;navigate;find what you need,,,loads;navigate;find what you need
B005ZXWMUS,A34665MRLT9UWP,1,Works great on my LG Esteem phone.,,,,
B005ZXWMUS,A34665MRLT9UWP,2,Just use a micro HDMI cable to connect it to your big screen TV and plug your phone charger in and enjoy.,,,,
B005ZXWMUS,A34665MRLT9UWP,3,Plus with Metro PCS I have an unlimited 4G data plan so I don't have to worry about being ripped off for streaming.,,streaming,,streaming
B005ZXWMUS,A3MT9VVUFZX1QL,1,I love Netflix.,,,,
B005ZXWMUS,A3MT9VVUFZX1QL,2,Using the app on Kindle Fire isnt always the best.,,,,
B005ZXWMUS,A3MT9VVUFZX1QL,3,It runs ok but can freeze or load very slow at times.,,,load,load
B005ZXWMUS,A2107Q5SR0UQJE,1,Netflix on my Kindle Fire (1st gen) works well and is a great looking app.,,,,
B005ZXWMUS,A2107Q5SR0UQJE,2,The interface is intuitive and just adds another mobile device to continue watching my favorite shows.,interface;watching my favorite shows,,,interface;watching my favorite shows
B005ZXWMUS,A1L8FKCZNQHVWW,1,"I was slightly unenthusiastic at first,reading all the negative reviews.",,,,
B005ZXWMUS,A1L8FKCZNQHVWW,2,However I have to admit that it was worth the effort.,,,,
B005ZXWMUS,A1L8FKCZNQHVWW,3,"Video stream was very good and at my home DSL wireless,as good as a Dvd player.the bottom tool bar get minimized and it is not annoying at all.Overall a good app for netflix movies.",Video stream,netflix movies;bottom tool bar,,Video stream;netflix movies;bottom tool bar
B005ZXWMUS,A1L8FKCZNQHVWW,4,Highly recommend it.,,,,
B005ZXWMUS,A3OBI9T5SQ4GFR,1,Just an app....not really working Netflix.,,,,
B005ZXWMUS,A3OBI9T5SQ4GFR,2,I don't have free internet and pay by the KB so can't use Netflix but thought this might offer an alternative.,,,,
B005ZXWMUS,A3TRQXQBPK8IT3,1,Good way to watch TV.,watch TV,,,watch TV
B005ZXWMUS,A3TRQXQBPK8IT3,2,You can choose shows from the menu and netflix tries to predict what shows you will like based on previous ratings.,,choose shows from the menu;predict what shows you will like,,choose shows from the menu;predict what shows you will like
B005ZXWMUS,A3TRQXQBPK8IT3,3,My roommate really liked this feature because it was very accurate for her.,,,,
B005ZXWMUS,A3TRQXQBPK8IT3,4,I probably haven't ranked enough shows because Netflix has no clue what I'd like to watch.,,ranked enough shows;watch,,ranked enough shows;watch
B005ZXWMUS,A3TRQXQBPK8IT3,5,Some shows aren't available.,,shows aren't available,,shows aren't available
B005ZXWMUS,A32YPMP4O244UG,1,The layout is really good but the functionality is awful on the transformer infinity.,,,,
B005ZXWMUS,A32YPMP4O244UG,2,It is so slow that it barely will scroll the screen.,,,scroll the screen,scroll the screen
B005ZXWMUS,A32YPMP4O244UG,3,Watching a movie is blurry for a while and clears up most of the time.,,,Watching a movie,Watching a movie
B005ZXWMUS,A32YPMP4O244UG,4,This doesn't happen on my POS LG phone or my PC.,,,,
B005ZXWMUS,A3L2GZCE3JG4I1,1,I had been holding off on NetFlix for a while.,,,,
B005ZXWMUS,A3L2GZCE3JG4I1,2,Now that I have it I barely watch TV anymore.,,,,
B005ZXWMUS,A3L2GZCE3JG4I1,3,Better than the bargain-bin On-Demand choices I have with my local cable provider.,,,,
B005ZXWMUS,A11QD7GL1AEV67,1,I love this .,,,,
B005ZXWMUS,A12RPI21J7O01T,1,i had to pay 10 dallor a mouth !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,,,
B005ZXWMUS,A12RPI21J7O01T,2,my mom got so mad i got ground on my b day and got no present.,,,,
B005ZXWMUS,A12RPI21J7O01T,3,please sew them.,,,,
B005ZXWMUS,A12RPI21J7O01T,4,to the ground.,,,,
B005ZXWMUS,A12RPI21J7O01T,5,how is with me if u are.,,,,
B005ZXWMUS,A12RPI21J7O01T,6,put 1 star,,,,
B005ZXWMUS,A1PLJY613395Q5,1,It doesn't seem to run right on my tablet.,,,,
B005ZXWMUS,A1PLJY613395Q5,2,It's a Herotab C8 with Android 2.3.,,,,
B005ZXWMUS,A1PLJY613395Q5,3,But none of the versions seem to work right.,,,,
B005ZXWMUS,A1PLJY613395Q5,4,Maybe time for a new tablet.,,,,
B005ZXWMUS,A2O7YO725A8RU9,1,sync issues with audio and severe video lag.,,,sync issues with audio;video,sync issues with audio;video
B005ZXWMUS,A2O7YO725A8RU9,2,I wonder if this is done on purpose to force consumers to pay for the premier service,,premier service,,premier service
B005ZXWMUS,A3B6JR043UGH4P,1,our whole family loves Netflix.,,,,
B005ZXWMUS,A3B6JR043UGH4P,2,We have a special needs son that can watch appropriate television anytime he wants to and the availability of it makes it a terrific reward system.,,watch appropriate television,,watch appropriate television
B005ZXWMUS,A3B6JR043UGH4P,3,We also have a typical  child that enjoys a wide variety of television and movies.,television;movies,,,television;movies
